user_id,recommend,sentiment_analysis,year
Blueninja_101,True,2,2014
76561198035108711,True,2,2014
azzwraith,True,2,2015
azzwraith,True,2,2015
azzwraith,True,2,2014
76561197994101386,True,2,2015
76561197994101386,True,2,2015
76561197994101386,False,0,2015
76561198072841073,True,2,2013
76561198011136920,True,2,2014
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
Hw__aN,True,2,2013
onepercenter,True,2,2014
onepercenter,True,2,2014
Boahwaji,True,2,2014
Boahwaji,True,2,2014
Boahwaji,True,2,2014
Boahwaji,True,2,2013
76561198072590928,True,2,2015
76561198102254717,True,2,2014
76561198102254717,True,2,2014
76561198102254717,True,2,2014
bosstrann,True,2,2015
bosstrann,True,2,2015
bosstrann,True,2,2015
bosstrann,True,2,2015
bosstrann,True,2,2015
76561198022158129,False,0,2014
76561198022158129,True,2,2014
voltika,True,2,2013
76561198078821619,True,2,2014
thisidisused,True,2,2014
thisidisused,True,2,2014
76561198079521426,True,2,2014
bobbyjones12,True,2,2014
bobbyjones12,True,2,2015
bobbyjones12,True,2,2015
bobbyjones12,True,2,2015
bobbyjones12,True,2,2014
bobbyjones12,True,2,2014
76561198091518774,True,2,2014
76561198091518774,True,2,2015
76561198091518774,True,2,2015
bobhork,True,2,2015
bobhork,True,2,2015
76561198025785395,False,0,2015
76561198064892991,True,2,2014
76561198064892991,True,2,2014
Bobyzola,True,2,2015
Bobyzola,True,2,2015
Bobyzola,True,2,2015
Bobyzola,True,2,2015
kt7580,True,2,2014
76561198049856227,True,2,2015
76561198072689381,True,2,2014
76561198072689381,True,2,2014
Bogus88,True,2,2015
Bogus88,True,2,2014
Bogus88,False,0,2014
Bogus88,True,2,2014
Bogus88,True,2,2014
Bogus88,True,2,2014
Bogus88,True,2,2014
Bogus88,True,2,2012
Bogus88,True,2,2011
Piss-Cakehole,True,2,2014
Skrytwo,True,2,2015
Skrytwo,True,2,2015
2spooky,True,2,2014
2spooky,True,2,2014
2spooky,True,2,2015
2spooky,True,2,2014
76561198005263965,False,0,2014
76561198058455791,False,0,2014
76561198046865931,True,2,2013
Bonkbonkerson,True,2,2014
Bonkbonkerson,True,2,2015
Bonkbonkerson,True,2,2013
bonsta13,True,2,2014
bonsta13,True,2,2014
theboodge,True,2,2014
theboodge,True,2,2014
theboodge,True,2,2014
theboodge,True,2,2014
theboodge,True,2,2014
theboodge,True,2,2014
theboodge,True,2,2014
theboodge,True,2,2014
britehd,True,2,2014
britehd,True,2,2012
GalaxyExcalibur,True,2,2013
GalaxyExcalibur,True,2,2014
GalaxyExcalibur,True,2,2015
76561198070935805,True,2,2014
HAYABEEN,True,2,2015
HAYABEEN,True,2,2015
bootie101,True,2,2015
bootie101,True,2,2014
CaridoidCombatClaw,True,2,2015
CaridoidCombatClaw,True,2,2015
CaridoidCombatClaw,True,2,2015
CaridoidCombatClaw,True,2,2011
CaridoidCombatClaw,True,2,2011
CaridoidCombatClaw,True,2,2011
CaridoidCombatClaw,True,2,2011
CaridoidCombatClaw,True,2,2010
jiggggulypuff,True,2,2014
jiggggulypuff,True,2,2014
jiggggulypuff,True,2,2014
jiggggulypuff,False,0,2013
jiggggulypuff,True,2,2013
Cheekybreeki,True,2,2014
booveniscool,True,2,2015
booveniscool,True,2,2015
booveniscool,True,2,2015
booveniscool,True,2,2015
booveniscool,True,2,2015
booveniscool,True,2,2014
76561198054743531,True,2,2014
76561198054743531,False,0,2015
76561198054743531,True,2,2014
76561198054743531,True,2,2014
76561198054743531,True,2,2013
76561198054743531,True,2,2013
76561198054743531,True,2,2012
76561198082176631,True,2,2014
76561198082176631,True,2,2013
76561198082176631,True,2,2014
76561197966956978,True,2,2015
76561197966956978,False,0,2015
76561198072103064,True,2,2015
76561198072103064,True,2,2015
76561198072103064,False,0,2015
76561198094437143,True,2,2015
76561198094437143,True,2,2013
McGanja69,True,2,2015
McGanja69,True,2,2015
McGanja69,True,2,2015
McGanja69,True,2,2015
bosslucek,False,0,2015
romenlaw,False,0,2014
theblublur,True,2,2015
botgalx,True,2,2013
dumbassscout2005,False,0,2015
dumbassscout2005,False,0,2014
dumbassscout2005,False,0,2014
tomisdeded,False,0,2015
76561198245310554,True,2,2015
76561198245310554,True,2,2015
76561198063440009,True,2,2014
Lobohg-,True,2,2015
ViperV,True,2,2013
BovJohn,True,2,2014
BovJohn,True,2,2014
BovJohn,True,2,2014
BovJohn,True,2,2014
MonsOlympus,True,2,2014
MonsOlympus,True,2,2013
MonsOlympus,False,0,2015
MonsOlympus,True,2,2013
MonsOlympus,True,2,2013
MonsOlympus,True,2,2013
MonsOlympus,True,2,2012
MonsOlympus,True,2,2011
MonsOlympus,True,2,2011
MonsOlympus,True,2,2011
pabloagecrash,True,2,2015
pabloagecrash,True,2,2014
pabloagecrash,True,2,2014
pabloagecrash,True,2,2014
pabloagecrash,True,2,2013
iplusplus,False,0,2014
iplusplus,True,2,2014
76561198098657376,True,2,2015
76561198072623269,True,2,2014
76561198097769867,True,2,2015
76561198097769867,True,2,2014
76561198097769867,False,0,2014
Bowmore,True,2,2013
Bowmore,True,2,2013
Bowmore,True,2,2012
Bowmore,False,0,2011
Bowmore,True,2,2011
Bowmore,False,0,2015
Bowmore,False,0,2015
BoxMatrix,True,2,2013
76561198084233046,True,2,2014
737911,True,2,2014
737911,True,2,2015
737911,True,2,2014
76561198073787527,True,2,2015
SeLtecK,True,2,2014
SeLtecK,True,2,2013
SeLtecK,True,2,2014
SeLtecK,True,2,2014
SeLtecK,True,2,2014
psibracket,True,2,2013
psibracket,True,2,2015
psibracket,True,2,2014
Bradstuffer,True,2,2014
Bradstuffer,True,2,2013
Ghost_Project,True,2,2015
Ghost_Project,True,2,2015
bradlah,False,0,2015
76561198046168702,True,2,2013
brahhhhcsgomatee,True,2,2015
brahhhhcsgomatee,True,2,2015
brahhhhcsgomatee,True,2,2015
76561198088890688,True,2,2013
76561198088890688,True,2,2014
76561198088890688,True,2,2014
76561198088890688,True,2,2014
HappyGamerX,True,2,2013
76561198028640914,False,0,2014
76561198028640914,True,2,2014
76561198028640914,True,2,2013
76561198063539698,False,0,2015
tratandodevolveraljuego,True,2,2013
76561198089527527,True,2,2013
76561198089527527,True,2,2015
76561198089527527,True,2,2015
76561198089527527,True,2,2013
76561198089527527,True,2,2013
76561198033945314,True,2,2014
76561198033945314,True,2,2015
76561198033945314,True,2,2015
76561198033945314,True,2,2013
breadbord,True,2,2014
breadbord,True,2,2015
76561198078232689,True,2,2014
DopeOxide,False,0,2015
76561197994108307,True,2,2013
76561197990029377,False,0,2015
76561197990029377,True,2,2015
76561198094997873,True,2,2014
76561198029286001,True,2,2013
brilliantbrenny,True,2,2015
brilliantbrenny,True,2,2014
brilliantbrenny,True,2,2014
brilliantbrenny,True,2,2014
76561198082012465,True,2,2015
brians89,True,2,2013
76561198075938729,True,2,2014
76561198075938729,True,2,2014
brimmers,True,2,2014
imacatseeulr,True,2,2015
imacatseeulr,True,2,2015
imacatseeulr,True,2,2015
imacatseeulr,True,2,2015
imacatseeulr,True,2,2015
imacatseeulr,True,2,2014
imacatseeulr,False,0,2014
imacatseeulr,True,2,2014
imacatseeulr,True,2,2014
imacatseeulr,True,2,2012
76561198085327867,True,2,2014
76561198085327867,True,2,2014
76561198085327867,True,2,2014
76561198085327867,True,2,2014
76561198085327867,True,2,2013
brittishsnow,True,2,2015
brittishsnow,True,2,2013
MyloXylotoMeh,True,2,2015
MyloXylotoMeh,True,2,2015
negrosarcastico,True,2,2014
negrosarcastico,True,2,2015
negrosarcastico,True,2,2015
negrosarcastico,True,2,2014
negrosarcastico,True,2,2014
76561198039741219,False,0,2014
76561198041151638,True,2,2014
76561198041151638,True,2,2014
ImBrodzster,True,2,2015
ImBrodzster,True,2,2015
elijahwells,True,2,2015
76561198073563520,True,2,2013
dedwick,True,2,2014
dedwick,False,0,2014
dedwick,True,2,2015
dedwick,True,2,2013
76561198063199558,True,2,2014
76561198063199558,True,2,2015
76561198063199558,True,2,2014
76561198063199558,True,2,2014
76561198074249881,True,2,2015
spyo101,True,2,2014
76561198047232247,True,2,2014
booker-t,True,2,2015
brookiecooki3,True,2,2014
76561198055853962,True,2,2014
76561198055853962,False,0,2013
BrotherlyBullet,True,2,2015
76561198121336011,True,2,2014
76561198045367986,True,2,2014
coen411,False,0,2015
76561198071028681,True,2,2015
krispinwaaah,True,2,2014
krispinwaaah,True,2,2011
brucedickso,True,2,2014
76561198089007454,True,2,2014
Respected_Elder,True,2,2014
Respected_Elder,True,2,2014
76561198053619760,True,2,2015
76561198053619760,True,2,2015
76561198053619760,True,2,2015
76561198053619760,True,2,2015
66083299,True,2,2015
66083299,True,2,2015
66083299,True,2,2011
76561198088397505,True,2,2013
76561198088397505,True,2,2015
76561198088397505,True,2,2015
76561198088397505,True,2,2015
76561198088397505,True,2,2015
76561198088397505,True,2,2013
76561198088397505,True,2,2013
java-script,True,2,2013
BRUTEMILK,True,2,2014
BRUTEMILK,True,2,2015
BRUTEMILK,True,2,2015
BruteTartarus66,True,2,2015
BruteTartarus66,True,2,2015
BruteTartarus66,True,2,2013
BruteTartarus66,True,2,2013
BruteTartarus66,True,2,2013
nebuze,True,2,2013
BlockStabFatality,True,2,2013
BlockStabFatality,True,2,2015
BlockStabFatality,True,2,2015
BlockStabFatality,True,2,2014
BlockStabFatality,True,2,2014
BlockStabFatality,True,2,2013
BlockStabFatality,True,2,2013
TheBstard,True,2,2014
TheBstard,False,0,2014
76561198067127485,True,2,2014
76561198067127485,True,2,2015
LOLBITCHS,True,2,2014
LOLBITCHS,True,2,2013
76561198058612424,True,2,2013
544183980,True,2,2015
76561198087017601,True,2,2013
76561198087017601,True,2,2013
76561198089861671,True,2,2014
BuckysButthol,True,2,2012
76561198045481360,True,2,2014
76561198058550517,True,2,2014
76561198081891604,True,2,2014
76561198081891604,True,2,2014
76561198081891604,True,2,2014
76561198081891604,False,0,2015
76561198044706489,True,2,2015
BuffyMan,True,2,2014
FreemanSt,True,2,2014
buggy00,True,2,2013
buggy00,True,2,2013
buggy00,True,2,2015
buggy00,True,2,2015
buggy00,False,0,2014
buggy00,False,0,2014
buggy00,True,2,2013
buggy00,True,2,2013
76561198071252693,True,2,2015
76561198071252693,True,2,2015
Buhmann,True,2,2013
buizill,True,2,2014
76561198061332254,True,2,2014
76561198063085949,True,2,2015
76561198194887542,True,2,2015
76561198047308188,True,2,2015
dogapp,False,0,2014
dogapp,False,0,2015
dogapp,False,0,2015
dogapp,True,2,2014
t-baggin_the_dragon,True,2,2015
t-baggin_the_dragon,True,2,2014
brutusthebumble,True,2,2015
brutusthebumble,True,2,2015
brutusthebumble,True,2,2015
76561198071075281,False,0,2015
76561198077660216,False,0,2013
76561198059631701,True,2,2014
JackieMastergames,True,2,2015
JackieMastergames,True,2,2015
JackieMastergames,True,2,2014
totesnotahacker,True,2,2015
76561198053734175,True,2,2015
76561198085133982,False,0,2014
BurningHope,True,2,2014
Luckless_Romance,True,2,2015
Luckless_Romance,True,2,2014
burningcrawler,True,2,2014
76561198067425198,True,2,2015
76561198067425198,True,2,2015
76561198067425198,True,2,2015
76561198067425198,False,0,2015
dantheflyingman,True,2,2015
dantheflyingman,True,2,2015
lovertan,True,2,2014
76561198115387222,True,2,2015
ButteryTyrant,True,2,2015
ButteryTyrant,True,2,2015
ButteryTyrant,True,2,2014
ButteryTyrant,True,2,2014
ButteryTyrant,True,2,2015
ButteryTyrant,True,2,2015
ButteryTyrant,True,2,2015
ButteryTyrant,True,2,2014
ButteryTyrant,True,2,2014
ButteryTyrant,True,2,2015
Scriptdrive,True,2,2015
76561198084056692,True,2,2015
76561198084056692,True,2,2014
buttjuggler,True,2,2014
princesshussy,True,2,2014
brett50cal,True,2,2015
brett50cal,True,2,2015
76561198063315572,True,2,2014
buzdbumblebee,True,2,2015
buzdbumblebee,True,2,2015
buzdbumblebee,True,2,2014
buzdbumblebee,True,2,2014
buzdbumblebee,True,2,2014
buzdbumblebee,True,2,2013
76561198039400240,True,2,2015
76561198020054096,True,2,2014
76561198049503316,True,2,2014
76561198049503316,True,2,2013
76561198032691504,False,0,2015
76561198041551333,True,2,2015
byoso,True,2,2013
76561198122930698,False,0,2014
76561198122930698,True,2,2014
76561198122930698,False,0,2015
76561198122930698,True,2,2015
76561198122930698,True,2,2014
XvinniboyX,True,2,2015
zumpo,True,2,2014
SirSloth_,True,2,2014
c0nt4g10n,False,0,2015
c0nt4g10n,True,2,2015
c0nt4g10n,True,2,2015
c0nt4g10n,True,2,2014
c0nt4g10n,True,2,2014
derds30,True,2,2014
C1C3R0,True,2,2014
C1C3R0,True,2,2014
76561198087237984,True,2,2015
Gaaaaary,True,2,2014
Gaaaaary,False,0,2015
Gaaaaary,True,2,2013
Gaaaaary,True,2,2015
Gaaaaary,False,0,2015
Gaaaaary,True,2,2015
Gaaaaary,True,2,2014
Gaaaaary,True,2,2014
caaake,True,2,2015
caaake,False,0,2015
caaake,True,2,2013
caaallum,True,2,2014
caaallum,True,2,2014
76561198023351714,True,2,2014
Night_Hawk381,True,2,2013
76561197999886086,True,2,2015
CachinnationCow,True,2,2015
76561198060483116,True,2,2015
76561198073407610,True,2,2014
cactuswaifu,True,2,2014
cactuswaifu,True,2,2013
cactuswaifu,False,0,2014
cactuswaifu,True,2,2014
cactuswaifu,True,2,2014
cactuswaifu,True,2,2014
76561198118058899,True,2,2015
Caesar3z,True,2,2015
9NVCV,True,2,2015
caiowulf,False,0,2015
caiowulf,False,0,2015
caiocajoto,True,2,2014
15934,True,2,2013
15934,True,2,2014
15934,True,2,2014
15934,True,2,2014
Penguimson,True,2,2014
cakebrownies,True,2,2013
76561198079994904,True,2,2014
76561198079994904,True,2,2015
Calcipher44,True,2,2014
76561198040834299,True,2,2014
76561198076481365,True,2,2014
76561198076481365,True,2,2013
76561198076481365,True,2,2013
76561198076481365,True,2,2015
76561198076481365,True,2,2015
76561198076481365,True,2,2013
76561198076481365,True,2,2013
76561198076481365,True,2,2014
76561198076481365,True,2,2013
76561198076481365,False,0,2013
76561198058892911,False,0,2015
76561198058892911,True,2,2015
Calem8,True,2,2014
Caliace,True,2,2015
Caliace,True,2,2015
Caliace,True,2,2014
Caliace,True,2,2015
76561198074173621,True,2,2013
Rodey1,True,2,2013
Rodey1,True,2,2014
TheLandOfTheCalTheSpy,True,2,2014
TheLandOfTheCalTheSpy,True,2,2014
TheLandOfTheCalTheSpy,True,2,2014
TheLandOfTheCalTheSpy,True,2,2014
76561198033131355,True,2,2014
76561198033131355,True,2,2014
76561198033131355,True,2,2014
76561198033131355,True,2,2014
76561198033131355,True,2,2014
76561198033131355,False,0,2014
76561198033131355,True,2,2014
76561198058160377,True,2,2014
76561198058160377,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2014
76561198074621665,True,2,2013
76561198038264349,True,2,2015
campu0999,True,2,2015
76561198054473452,True,2,2014
76561198079347370,True,2,2015
canepa98,True,2,2015
canepa98,False,0,2015
canepa98,False,0,2015
canepa98,True,2,2015
canepa98,True,2,2015
canepa98,True,2,2015
canepa98,True,2,2015
Spectro189,False,0,2015
Spectro189,True,2,2014
Spectro189,True,2,2014
Shihad,True,2,2014
Shihad,True,2,2014
Shihad,False,0,2014
Shihad,True,2,2014
capopen,True,2,2015
spotto666,True,2,2015
76561198063804314,True,2,2014
76561198069475151,True,2,2013
76561198077811662,False,0,2014
76561198084930628,True,2,2015
Captain_Cripz,True,2,2015
TheCaptainOfCrunch,True,2,2014
NeroChevalier,True,2,2015
NeroChevalier,True,2,2015
NeroChevalier,True,2,2014
awesomerz3,True,2,2013
awesomerz3,True,2,2014
76561198047260382,True,2,2012
NautaIis,True,2,2014
NautaIis,True,2,2015
thesimplepepsi,False,0,2014
Ratchet719,True,2,2014
Ratchet719,False,0,2013
Ratchet719,True,2,2013
Ratchet719,True,2,2014
captainquickler,True,2,2014
POOTISINGEVERYTHING,True,2,2015
CaptainAwesomeSK,True,2,2014
CaptainAwesomeSK,False,0,2014
CaptainAwesomeSK,True,2,2015
CaptainAwesomeSK,True,2,2014
76561198073297020,True,2,2015
76561198072298293,False,0,2015
captaingameful,True,2,2012
captaingameful,True,2,2013
captaingameful,True,2,2015
76561198087330199,True,2,2014
76561198088932660,True,2,2014
76561198088932660,False,0,2014
76561198064174266,True,2,2015
pikachu_69,True,2,2014
76561198067662729,True,2,2015
76561198081534878,True,2,2014
76561198081534878,True,2,2013
76561198081534878,False,0,2014
76561198081534878,False,0,2014
76561198081534878,True,2,2014
76561198081534878,False,0,2013
76561198045759657,True,2,2014
od3d,True,2,2015
od3d,True,2,2015
od3d,False,0,2015
od3d,True,2,2014
od3d,True,2,2014
od3d,True,2,2014
od3d,True,2,2013
Nikita50111,False,0,2014
BillyDatKid,True,2,2014
BillyDatKid,True,2,2015
BillyDatKid,True,2,2014
BillyDatKid,True,2,2014
BillyDatKid,True,2,2014
BillyDatKid,True,2,2015
BillyDatKid,True,2,2014
BillyDatKid,True,2,2014
grutten,True,2,2015
grutten,True,2,2014
grutten,True,2,2014
grutten,True,2,2014
carebearsgalore,True,2,2015
lozaga,True,2,2014
laxus,True,2,2015
laxus,True,2,2014
76561198005698927,True,2,2015
SikZone,True,2,2015
76561198047312636,True,2,2014
matrix12384,True,2,2014
matrix12384,True,2,2014
matrix12384,True,2,2014
matrix12384,True,2,2014
matrix12384,True,2,2014
matrix12384,True,2,2014
matrix12384,True,2,2013
matrix12384,True,2,2012
76561198052485823,True,2,2013
76561198052485823,True,2,2013
76561198052485823,True,2,2014
Caseyvii,False,0,2015
76561197972024039,True,2,2015
76561197972024039,True,2,2014
Thomas66820,False,0,2015
Thomas66820,True,2,2014
Thomas66820,True,2,2013
Castor_E,True,2,2015
Castor_E,True,2,2015
Castor_E,True,2,2015
Castor_E,True,2,2015
Castor_E,True,2,2015
Castor_E,True,2,2015
DrunkenMonkeys5,True,2,2014
76561198061045044,True,2,2014
76561198061045044,True,2,2015
CataclysmPlays,True,2,2014
C592,True,2,2015
76561198088635279,True,2,2014
Chunzenayo,True,2,2013
76561198092063339,True,2,2015
cato_,True,2,2015
cato_,True,2,2014
cato_,True,2,2014
cato_,True,2,2014
cato_,True,2,2014
cato_,True,2,2014
cato_,True,2,2013
cato_,True,2,2014
cato_,True,2,2014
LegendTom,True,2,2015
LegendTom,True,2,2014
LegendTom,False,0,2015
LegendTom,True,2,2015
LegendTom,True,2,2015
LegendTom,True,2,2015
Causation,True,2,2014
C4V3M4N,False,0,2015
C4V3M4N,True,2,2014
76561198031668524,True,2,2014
76561198075234235,True,2,2014
76561198075234235,True,2,2015
76561198075234235,True,2,2015
ghostccamm,True,2,2014
REScdihno,True,2,2015
CI4Z,True,2,2015
76561198033432863,True,2,2014
76561198033432863,True,2,2015
76561198033432863,True,2,2014
76561198073280815,False,0,2015
76561198073280815,True,2,2014
76561198073280815,True,2,2014
KinGJaxeR,True,2,2015
ceige,True,2,2015
ceige,True,2,2014
ceige,True,2,2013
ceige,True,2,2012
darkayon,True,2,2015
darkayon,False,0,2015
darkayon,True,2,2015
darkayon,True,2,2014
DreamBigFallHardOfficial,True,2,2015
KurusuElVAC,True,2,2015
KurusuElVAC,False,0,2015
KurusuElVAC,True,2,2015
KurusuElVAC,True,2,2015
76561198066815622,True,2,2014
76561198066815622,True,2,2014
AsianSaltyButter,True,2,2015
cerealboy,True,2,2015
cerealboy,True,2,2015
monkeyboils,True,2,2014
monkeyboils,True,2,2014
dannysfatass,True,2,2015
dannysfatass,True,2,2015
dannysfatass,True,2,2015
76561198074498345,True,2,2014
76561198096540669,True,2,2014
66655493948,True,2,2014
66655493948,True,2,2014
66655493948,True,2,2014
66655493948,True,2,2014
66655493948,True,2,2015
66655493948,True,2,2014
66655493948,True,2,2014
66655493948,True,2,2014
76561197980311109,True,2,2014
76561197980311109,True,2,2014
76561197980311109,True,2,2015
76561197980311109,True,2,2015
76561197980311109,True,2,2014
76561197980311109,True,2,2014
ch0na1171za,True,2,2015
ch0na1171za,True,2,2015
ch0na1171za,True,2,2014
ch0na1171za,True,2,2014
ch0na1171za,True,2,2014
ch0na1171za,True,2,2014
ch0na1171za,True,2,2014
ch0na1171za,True,2,2014
mtrain3,True,2,2014
mtrain3,True,2,2014
76561198046193884,True,2,2015
76561198046193884,True,2,2014
76561198046193884,True,2,2015
76561198087379866,True,2,2015
Chamusco,True,2,2014
D492,True,2,2014
channel28,True,2,2015
channel28,True,2,2015
channel28,True,2,2015
channel28,True,2,2015
channel28,False,0,2015
channel28,True,2,2014
channel28,True,2,2015
ChannelMiner,True,2,2015
hopeandchaos,False,0,2015
hopeandchaos,False,0,2014
hopeandchaos,True,2,2014
hopeandchaos,True,2,2014
hopeandchaos,True,2,2014
hopeandchaos,True,2,2015
hopeandchaos,True,2,2013
76561198009171141,True,2,2014
CharaTheHuman,True,2,2013
chardie420,False,0,2015
dankmarmes,True,2,2015
dankmarmes,True,2,2015
CharlesSwan,True,2,2014
CharlesSwan,True,2,2015
CharlesSwan,True,2,2015
CharlesSwan,True,2,2014
CharlesSwan,True,2,2014
CharlesSwan,True,2,2013
CharlesSwan,True,2,2013
76561198069841997,True,2,2014
corruptedphoenix,True,2,2015
corruptedphoenix,True,2,2015
76561198064217942,True,2,2014
charzyy,True,2,2013
76561198032052459,True,2,2012
76561198030601352,True,2,2014
chash132,True,2,2015
chash132,True,2,2015
chash132,True,2,2014
76561198100282394,True,2,2014
76561198100282394,True,2,2014
76561198100282394,True,2,2014
76561198100282394,True,2,2015
76561198100282394,True,2,2014
76561198100282394,True,2,2014
76561198100282394,True,2,2014
76561198100282394,True,2,2014
47332585890115903727,True,2,2015
47332585890115903727,True,2,2014
47332585890115903727,True,2,2015
47332585890115903727,True,2,2015
47332585890115903727,True,2,2015
47332585890115903727,False,0,2015
47332585890115903727,True,2,2015
47332585890115903727,False,0,2014
739749287981,True,2,2015
76561198010336981,True,2,2011
checkm80,True,2,2013
76561198045638756,True,2,2014
76561198056401947,True,2,2014
76561198056401947,True,2,2014
76561198056401947,True,2,2014
cheesywaffleburger,True,2,2014
cheesywaffleburger,True,2,2015
cheesywaffleburger,False,0,2015
cheesywaffleburger,True,2,2015
cheesywaffleburger,False,0,2015
cheesywaffleburger,True,2,2013
Cheezles,True,2,2013
Cheezles,True,2,2013
76561198070650921,True,2,2014
76561198070650921,True,2,2015
PotatoBlazing,True,2,2015
PotatoBlazing,False,0,2015
PotatoBlazing,True,2,2015
JimmaDougs,True,2,2014
GAHK,True,2,2015
GAHK,True,2,2015
GAHK,True,2,2015
GAHK,True,2,2015
GAHK,True,2,2015
76561198071815954,True,2,2015
76561198071815954,False,0,2015
finding_dad,True,2,2015
finding_dad,True,2,2015
finding_dad,True,2,2015
finding_dad,True,2,2015
DARKSOULSPVPPPP,True,2,2015
DARKSOULSPVPPPP,True,2,2015
DARKSOULSPVPPPP,True,2,2015
DARKSOULSPVPPPP,True,2,2015
DARKSOULSPVPPPP,True,2,2015
76561198059640748,False,0,2015
76561198059640748,True,2,2014
76561198059640748,True,2,2015
assasssin,True,2,2014
assasssin,True,2,2013
cheltenham98,True,2,2014
76561198065827553,True,2,2013
76561198065827553,True,2,2015
76561198059989388,True,2,2014
sasssay,True,2,2013
76561198055937906,True,2,2014
76561198078524860,True,2,2014
76561198078524860,True,2,2015
76561198078524860,True,2,2013
76561198094654275,True,2,2015
megatetsujin28,True,2,2015
megatetsujin28,True,2,2014
megatetsujin28,True,2,2015
76561198097150329,True,2,2014
76561198021700114,False,0,2015
76561198021700114,True,2,2013
quoquo1dog,True,2,2014
76561198119358777,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2014
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2014
chicken_tonight,True,2,2014
Chickety,True,2,2015
Chickety,True,2,2015
chicogrande,True,2,2011
chicogrande,True,2,2011
chicogrande,True,2,2011
chicogrande,True,2,2011
flazep,True,2,2015
76561198070692004,True,2,2014
chikeninahole,True,2,2014
JazzaStatic,True,2,2013
LightWeights,False,0,2015
76561198070702618,True,2,2015
48226746,False,0,2015
48226746,True,2,2014
48226746,True,2,2014
48226746,True,2,2014
48226746,True,2,2014
48226746,True,2,2014
48226746,True,2,2014
76561198026332069,True,2,2014
76561198084782208,True,2,2015
ParaChymp,True,2,2014
76561198043408346,True,2,2014
chineseman8,True,2,2013
XxPORNHUBxX,True,2,2015
76561198097584957,True,2,2015
chinnaye,True,2,2014
76561198068431839,True,2,2014
76561198068431839,True,2,2014
76561198094253076,True,2,2014
76561198092457262,True,2,2014
76561198092457262,True,2,2015
76561198092457262,True,2,2015
76561198060758376,True,2,2014
76561198065987818,True,2,2014
76561198065987818,True,2,2013
76561198065987818,True,2,2014
76561198065987818,True,2,2014
76561198065987818,True,2,2014
76561198044346263,True,2,2015
76561198044346263,True,2,2015
76561198044346263,True,2,2014
76561198044346263,True,2,2014
76561198044346263,True,2,2014
Chocchipfudge,True,2,2013
76561198029675856,True,2,2014
ponywithahat,True,2,2014
theMafiaKing,True,2,2014
theMafiaKing,True,2,2014
chokadokada,True,2,2015
chokadokada,True,2,2014
chokadokada,True,2,2014
chokadokada,True,2,2014
Frostbyte69,True,2,2014
Frostbyte69,True,2,2015
Frostbyte69,True,2,2015
Frostbyte69,True,2,2014
76561198063036360,True,2,2014
yourdadsaslut,True,2,2014
yourdadsaslut,True,2,2013
NickMcGrath,False,0,2013
3523436346,True,2,2015
3523436346,True,2,2014
Chop159357,True,2,2014
76561198071178936,True,2,2014
76561198071178936,True,2,2013
76561198074831889,False,0,2014
76561198074831889,False,0,2014
76561198074831889,True,2,2013
76561198074831889,True,2,2013
xxironlakxx,True,2,2014
76561198008901482,True,2,2014
76561198097058965,True,2,2014
Christpastor,True,2,2014
76561198035762535,True,2,2014
madzit,True,2,2014
76561198094460843,True,2,2015
76561198094460843,True,2,2014
thanatos204,True,2,2014
Angon,False,0,2015
Angon,True,2,2013
xChromazone,True,2,2015
xChromazone,True,2,2015
thiswar1,True,2,2013
FatalPoint,False,0,2015
FatalPoint,False,0,2015
FatalPoint,True,2,2015
chubbyninja5,False,0,2015
CMSO,True,2,2013
CMSO,True,2,2014
netto5,False,0,2014
76561198077248859,True,2,2014
76561198077248859,True,2,2014
76561198043109268,True,2,2015
ehrrhanwjr12,False,0,2014
ehrrhanwjr12,True,2,2013
funkymeme,True,2,2014
funkymeme,True,2,2014
funkymeme,True,2,2014
funkymeme,True,2,2014
76561198072929556,True,2,2015
76561198072929556,True,2,2015
76561198072929556,True,2,2015
76561198072929556,True,2,2014
76561198072929556,False,0,2014
76561198072929556,True,2,2014
GTAadam,True,2,2015
Gab2468,True,2,2014
76561198072896899,False,0,2014
76561198072896899,True,2,2014
76561198072896899,True,2,2014
76561198072896899,False,0,2014
76561198072896899,True,2,2014
76561198072896899,True,2,2014
CSGO4lyf,True,2,2014
CSGO4lyf,True,2,2014
cja2008,True,2,2014
cja2008,True,2,2014
cja2008,True,2,2013
pipekissXD,True,2,2013
pipekissXD,True,2,2015
pipekissXD,True,2,2014
vaccon,True,2,2014
76561198094055339,True,2,2014
jh13mvp,True,2,2014
jh13mvp,True,2,2014
jh13mvp,True,2,2014
76561198075920681,True,2,2013
76561198075920681,True,2,2013
76561198075920681,True,2,2013
